date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:17	2825883/2825883	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2004:19:20%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/1.png	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/1.png	(from https://decorenterprise.com/)
23:47:19	76020/76020	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Sep%202024%2016:05:38%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/ceiling.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/ceiling.webp	(from https://decorenterprise.com/)
23:47:19	82128/82128	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:17%20GMT	https://decorenterprise.com/wall-panel-design/	C:/My%20Web%20Sites/last/decorenterprise.com/wall-panel-design/index.html	(from https://decorenterprise.com/)
23:47:20	74619/74619	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:18%20GMT	https://decorenterprise.com/false-ceiling-designs/	C:/My%20Web%20Sites/last/decorenterprise.com/false-ceiling-designs/index.html	(from https://decorenterprise.com/)
23:47:20	71373/71373	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:19%20GMT	https://decorenterprise.com/armstrong-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/armstrong-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:20	34844/34844	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2014:51:43%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/false_ceiling_designs.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/false_ceiling_designs.webp	(from https://decorenterprise.com/)
23:47:21	72339/72339	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:20%20GMT	https://decorenterprise.com/electrical-wiring-painting-work/	C:/My%20Web%20Sites/last/decorenterprise.com/electrical-wiring-painting-work/index.html	(from https://decorenterprise.com/)
23:47:21	80153/80153	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:20%20GMT	https://decorenterprise.com/modular-kitchen-in-kolkata/	C:/My%20Web%20Sites/last/decorenterprise.com/modular-kitchen-in-kolkata/index.html	(from https://decorenterprise.com/)
23:47:23	88278/88278	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2014:58:12%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/interior_designer_in_kolkata.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/interior_designer_in_kolkata.webp	(from https://decorenterprise.com/)
23:47:23	70665/70665	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:21%20GMT	https://decorenterprise.com/false-ceiling-design/	C:/My%20Web%20Sites/last/decorenterprise.com/false-ceiling-design/index.html	(from https://decorenterprise.com/)
23:47:24	71702/71702	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:22%20GMT	https://decorenterprise.com/aerolite-calcium-silicate-false-ceiling-designs/	C:/My%20Web%20Sites/last/decorenterprise.com/aerolite-calcium-silicate-false-ceiling-designs/index.html	(from https://decorenterprise.com/)
23:47:24	71357/71357	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:23%20GMT	https://decorenterprise.com/armstrong-false-ceiling-designs/	C:/My%20Web%20Sites/last/decorenterprise.com/armstrong-false-ceiling-designs/index.html	(from https://decorenterprise.com/)
23:47:25	93268/93268	---M--	200	added ('OK')	image/webp	date:Thu,%2022%20Aug%202024%2015:15:12%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/Wall-Panelling-featured.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/Wall-Panelling-featured.webp	(from https://decorenterprise.com/)
23:47:26	72715/72715	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:24%20GMT	https://decorenterprise.com/false-ceiling-for-bedroom/	C:/My%20Web%20Sites/last/decorenterprise.com/false-ceiling-for-bedroom/index.html	(from https://decorenterprise.com/)
